evaluations,generation,baseline_random,baseline_best,gen_rand,gen_seq
100,0,0.831133794939143,0.8747237371876261,0.8290996400828142,0.8747237371876261
200,1,0.8328586003424668,0.8747237371876261,0.8305214485207847,0.8748439341179036
300,2,0.8328586003424668,0.8747237371876261,0.8305214485207847,0.8748439341179036
400,3,0.8328586003424668,0.8747237371876261,0.8325147468004537,0.8748439341179036
500,4,0.8328586003424668,0.8747237371876261,0.8331484943054751,0.8748439341179036
600,5,0.8328586003424668,0.8747237371876261,0.8372361915183818,0.8748439341179036
700,6,0.8328586003424668,0.8747237371876261,0.8372361915183818,0.8748439341179036
800,7,0.8328586003424668,0.8747237371876261,0.837325479433536,0.8748439341179036
900,8,0.8328586003424668,0.8747237371876261,0.8382227745051378,0.8748439341179036
1000,9,0.8328586003424668,0.8747237371876261,0.8382227745051378,0.8762925070338322
1100,10,0.8328586003424668,0.8747237371876261,0.8382582187168809,0.8770305730820876
1200,11,0.8328586003424668,0.8747237371876261,0.8436097555253333,0.8772087351723292
1300,12,0.8328586003424668,0.8747237371876261,0.8436097555253333,0.8772087351723292
1400,13,0.8328586003424668,0.8747237371876261,0.8436097555253333,0.8772087351723292
1500,14,0.8328586003424668,0.8747237371876261,0.8446780812355495,0.8772087351723292
1600,15,0.8328586003424668,0.8747237371876261,0.8446780812355495,0.8789603369038469
1700,16,0.8328586003424668,0.8747237371876261,0.8460749852510542,0.8789603369038469
1800,17,0.8335670185305046,0.8747237371876261,0.8460749852510542,0.8789603369038469
1900,18,0.8335670185305046,0.8747237371876261,0.8461143919670113,0.8789603369038469
2000,19,0.8340564307477893,0.8747237371876261,0.8461143919670113,0.8789603369038469
2100,20,0.8340564307477893,0.8747237371876261,0.8461143919670113,0.8789603369038469
2200,21,0.8340564307477893,0.8747237371876261,0.8461143919670113,0.8798501781517221
2300,22,0.8340564307477893,0.8747237371876261,0.8473445641748066,0.8798810310676418
2400,23,0.8340564307477893,0.8747237371876261,0.8476968327567206,0.8798810310676418
2500,24,0.8340564307477893,0.8747237371876261,0.8476968327567206,0.8798810310676418
2600,25,0.8340564307477893,0.8747237371876261,0.8476968327567206,0.8798810310676418
2700,26,0.8340564307477893,0.8747237371876261,0.8476968327567206,0.8807974837946476
2800,27,0.8340564307477893,0.8747237371876261,0.8476968327567206,0.8807974837946476
2900,28,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8807974837946476
3000,29,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8807974837946476
3100,30,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8818324395642531
3200,31,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8818324395642531
3300,32,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8818324395642531
3400,33,0.8340564307477893,0.8747237371876261,0.8480827828607659,0.8818324395642531
3500,34,0.8340564307477893,0.8747237371876261,0.8497334815992833,0.8818324395642531
3600,35,0.8340564307477893,0.8747237371876261,0.8497334815992833,0.8818324395642531
3700,36,0.8340564307477893,0.8747237371876261,0.8497334815992833,0.8818324395642531
