generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
0,0.8290996400828142,0.8168895529870295,0.9662375,0.03336237373737374,87.84618878364563
1,0.8305214485207847,0.8188748970108751,0.6565583333333334,0.11545202020202021,175.12620496749878
2,0.8305214485207847,0.8209130609526484,0.5092541666666667,0.11393055555555556,262.9547686576843
3,0.8325147468004537,0.8218696927304754,0.41050416666666667,0.14566287878787879,350.0813090801239
4,0.8331484943054751,0.823954128454464,0.32984583333333334,0.16995328282828281,439.7404842376709
5,0.8372361915183818,0.8245048380419407,0.28504583333333333,0.24207828282828284,527.711306810379
6,0.8372361915183818,0.8256555649280347,0.24108333333333334,0.29704292929292925,613.1829624176025
7,0.837325479433536,0.826693189615995,0.21127916666666666,0.315084595959596,696.7799599170685
8,0.8382227745051378,0.8273159798277985,0.19895416666666665,0.25654040404040407,782.0324356555939
9,0.8382227745051378,0.828924546754607,0.1827375,0.32026893939393936,865.7204718589783
10,0.8382582187168809,0.8295284666811211,0.1720875,0.32256439393939396,951.9823474884033
11,0.8436097555253333,0.8299241593232306,0.16226666666666667,0.3364191919191919,1035.9994218349457
12,0.8436097555253333,0.8312998466592696,0.15438333333333334,0.3593308080808081,1121.4688999652863
13,0.8436097555253333,0.8328225889681105,0.1484,0.3850454545454546,1213.6326100826263
14,0.8446780812355495,0.8331033410720032,0.14188333333333333,0.38420580808080806,1299.4584982395172
15,0.8446780812355495,0.8340571851593999,0.14101666666666668,0.3519734848484849,1384.5986518859863
16,0.8460749852510542,0.8346416530802824,0.13589583333333333,0.3989671717171717,1469.3798310756683
17,0.8460749852510542,0.8355983735301967,0.12914583333333332,0.38082828282828285,1553.89253616333
18,0.8461143919670113,0.8354061819253867,0.12215416666666666,0.4198017676767677,1638.8176646232605
19,0.8461143919670113,0.8361576244836043,0.12401666666666666,0.38865025252525254,1724.026790857315
20,0.8461143919670113,0.8364043044927404,0.1208375,0.40280303030303033,1810.0947563648224
21,0.8461143919670113,0.8362528419678193,0.11876666666666667,0.43947474747474746,1894.1410751342773
22,0.8473445641748066,0.8367080999365416,0.11680833333333333,0.4410568181818182,1984.6944148540497
23,0.8476968327567206,0.8363084648748004,0.11118333333333333,0.42545707070707073,2072.175225496292
24,0.8476968327567206,0.8364537718099192,0.11105416666666666,0.4230820707070707,2156.2109706401825
25,0.8476968327567206,0.8373109350221246,0.1068625,0.4585340909090909,2243.0553863048553
26,0.8476968327567206,0.8377082965778903,0.10033333333333333,0.5003181818181818,2332.298225879669
27,0.8476968327567206,0.838152181018796,0.1036,0.5294090909090908,2421.419320344925
28,0.8480827828607659,0.8384907732902691,0.10118333333333333,0.5410656565656565,2505.923655986786
29,0.8480827828607659,0.838707342525209,0.10090416666666667,0.4816893939393939,2591.5975365638733
30,0.8480827828607659,0.8385928274012485,0.09967083333333333,0.48684090909090905,2678.3379340171814
31,0.8480827828607659,0.8387147748286065,0.09842083333333333,0.4888914141414141,2765.3959312438965
32,0.8480827828607659,0.8394165271456062,0.10275416666666666,0.4871679292929293,2852.0563564300537
33,0.8480827828607659,0.8388075541261765,0.09824166666666667,0.4998661616161616,2937.091554403305
34,0.8497334815992833,0.8395848115545816,0.09821666666666666,0.499405303030303,3023.674056529999
35,0.8497334815992833,0.8394041671675305,0.094575,0.4597828282828283,3109.1428833007812
36,0.8497334815992833,0.8404142879397155,0.09636666666666667,0.49428156565656567,3195.1425285339355
37,0.8497334815992833,0.8401106165765033,0.09536666666666667,0.5243636363636364,3282.6436994075775
38,0.8501578387682471,0.8410451489762615,0.0919125,0.5378926767676768,3368.6954839229584
39,0.8519193540120211,0.8408330956172739,0.091625,0.49643560606060605,3460.3554124832153
40,0.8519193540120211,0.8409416437510804,0.09017083333333334,0.5024621212121212,3545.073553085327
41,0.8529223100014303,0.8405608162180266,0.092525,0.48579671717171713,3629.9827976226807
42,0.8529223100014303,0.8408244306164484,0.09592083333333333,0.4905050505050505,3714.952595949173
43,0.8529223100014303,0.8407925210957643,0.09504583333333333,0.5276527777777779,3804.816637277603
44,0.8529223100014303,0.8409837317689879,0.09207083333333334,0.5574280303030302,3890.537444591522
45,0.8529223100014303,0.8404633324186233,0.0941375,0.5860025252525253,3975.5884947776794
46,0.8529223100014303,0.840246592693951,0.092625,0.5558497474747475,4061.123006105423
47,0.8529223100014303,0.8404492222358678,0.08957083333333334,0.5547159090909092,4147.485812664032
48,0.8529223100014303,0.8414572021562254,0.08957083333333334,0.5431224747474747,4232.3196539878845
49,0.8529223100014303,0.841378122625921,0.08938333333333333,0.5670214646464646,4316.6329979896545
50,0.8529223100014303,0.8415800430678019,0.0891125,0.5535113636363637,4403.79079246521
51,0.8529223100014303,0.8411820880491641,0.0909,0.5372714646464647,4492.514969587326
52,0.8529223100014303,0.8409508321436402,0.08930833333333334,0.5480063131313132,4576.45186829567
53,0.8529223100014303,0.8411780490930364,0.09064583333333333,0.5400719696969698,4665.606386184692
54,0.8529223100014303,0.8421886170802785,0.08583333333333333,0.5557411616161617,4755.202453136444
55,0.8529223100014303,0.8421763152677775,0.090625,0.5543396464646464,4839.075749397278
56,0.8529223100014303,0.8413300714682737,0.08869166666666667,0.5513926767676768,4929.920946836472
57,0.8529223100014303,0.842509043851004,0.08709583333333333,0.5481022727272727,5021.0508580207825
58,0.8529223100014303,0.8416296925506143,0.08665416666666667,0.5331401515151515,5105.752983093262
59,0.8529223100014303,0.8419245918547743,0.087775,0.5348409090909091,5191.171991825104
60,0.8529223100014303,0.8419189426038927,0.08642083333333334,0.5424494949494949,5280.265677213669
61,0.8529223100014303,0.8417019047825808,0.08454583333333333,0.5500227272727273,5366.779509544373
62,0.8529223100014303,0.8419672727201133,0.08863333333333333,0.5322828282828282,5454.575895786285
63,0.8529223100014303,0.8413928095270445,0.08763333333333333,0.5418055555555555,5542.953153133392
64,0.8529223100014303,0.8417621306440788,0.08581666666666667,0.5359280303030303,5628.4698712825775
65,0.8529223100014303,0.8427344179404969,0.0829125,0.5607323232323232,5715.436754226685
66,0.8529223100014303,0.8426680247197615,0.08697916666666666,0.5412891414141414,5803.557204008102
67,0.8529223100014303,0.8421067819393707,0.0863125,0.5625353535353536,5888.56668138504
68,0.8529223100014303,0.8427162418115498,0.085675,0.5504886363636363,5975.76904964447
69,0.8529223100014303,0.8426657350777568,0.08472916666666666,0.5415214646464647,6061.769817113876
70,0.8529223100014303,0.8424874104682829,0.08588333333333334,0.5221464646464646,6147.077934265137
71,0.8529223100014303,0.8421504662240875,0.08457083333333333,0.5197588383838383,6235.10018491745
72,0.8529223100014303,0.8419438096084,0.083875,0.5254242424242423,6324.221714258194
73,0.8529223100014303,0.8420526707332148,0.08536666666666666,0.53614898989899,6410.488447189331
74,0.8529223100014303,0.8425749323466336,0.085825,0.5389608585858585,6495.83244395256
75,0.8529223100014303,0.8422933800137534,0.08395,0.5284078282828283,6583.403955936432
76,0.8529223100014303,0.8420955683264886,0.08536666666666666,0.5264204545454545,6667.956602334976
