generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
0,0.7969689002401478,0.7580473607706729,0.7635617030473308,0.029145697613387263,26.890835285186768
1,0.802299289212916,0.7706761013064127,0.4290901231899719,0.12173886195930718,49.7268762588501
2,0.8028159518120823,0.7754180372435472,0.29228441754916795,0.18691531075365095,71.67680549621582
3,0.8090361494444037,0.7802327030759092,0.22779338664361357,0.22912099786964713,94.34125685691833
4,0.8119922351706098,0.7873499977292129,0.16287011022260645,0.276112260335299,116.7779951095581
5,0.8119922351706098,0.7905200928048286,0.14402420574886535,0.27104881286856647,139.45322918891907
6,0.8169505212760062,0.7941995127791557,0.13261292414091203,0.3049800858316095,161.99214959144592
7,0.8247657283616311,0.7981492467317896,0.12422736114112816,0.37948068788786316,184.77876353263855
8,0.8247657283616311,0.7991734973566815,0.11584179814134428,0.39065732193028496,207.41859793663025
9,0.8320355683713326,0.8022898038045809,0.10819105251783012,0.4269041958689679,229.94303560256958
10,0.8320355683713326,0.8045438167714576,0.10032418413658958,0.46645466053289697,252.52033138275146
11,0.8351798874243537,0.804767832762223,0.0948778906418846,0.48507209237704163,275.17809867858887
12,0.8351798874243537,0.806228030733941,0.0898206181110871,0.4100157460866343,297.755722284317
13,0.8351798874243537,0.8119342140474525,0.08917224983790793,0.4270585692673438,320.26887249946594
14,0.8351798874243537,0.8100826795025418,0.08830775880700238,0.44944271203186265,342.6367816925049
15,0.8385449419667911,0.8141905991641203,0.08666522584828182,0.4467257402204452,365.28054094314575
16,0.8385449419667911,0.811437841386756,0.08376918089474822,0.45067769921887063,387.73434495925903
17,0.8438163948883731,0.8132449140079407,0.08195374972984655,0.4717342307573559,410.4441478252411
18,0.8438163948883731,0.8163162252381659,0.07845256105467906,0.5085368489301924,432.8368215560913
19,0.8502838616287788,0.8175688207086422,0.07806354009077156,0.5371576769891012,455.4055142402649
20,0.8502838616287788,0.817897230106881,0.07827966284849795,0.47707555034116517,477.9144947528839
21,0.8502838616287788,0.8223518050497378,0.07270369569915712,0.5283275186019946,500.5176475048065
22,0.8502838616287788,0.821061425795769,0.06967797709098768,0.53774429590293,522.8155837059021
23,0.8502838616287788,0.8217330151348144,0.06864058785390102,0.5857235481181883,545.0257892608643
24,0.8502838616287788,0.8211810664119313,0.0706289172249838,0.5939979622711414,567.392783164978
25,0.8502838616287788,0.8191786094367416,0.06708450399827101,0.5944919571459446,589.5317401885986
26,0.8502838616287788,0.8218044507468574,0.06760319861681435,0.6100527957022446,611.909909248352
27,0.8502838616287788,0.8237719580154912,0.06453425545709963,0.618203711136497,634.204418182373
28,0.8502838616287788,0.8238862561866415,0.06306462070456019,0.5979190465898916,656.5631582736969
29,0.8516363568726298,0.8231767685913968,0.06341041711692241,0.593287844638612,678.8878335952759
30,0.8516363568726298,0.8266406092850589,0.061767884158201856,0.5358609404427429,700.7728998661041
31,0.8516363568726298,0.8245139189468551,0.060514372163388806,0.5487356818673006,722.9556844234467
32,0.8516363568726298,0.8277415901139997,0.06220012967365464,0.5690512210935812,745.1197257041931
33,0.8568265207552663,0.8289815068029796,0.060903393127296306,0.5944610824662694,767.3079371452332
34,0.8568265207552663,0.8287645323210188,0.060816944024205746,0.5653462595325573,789.5945463180542
35,0.8568265207552663,0.8275943559965181,0.06181110870974714,0.5851986785637099,811.6689429283142
36,0.864432966371863,0.830986795493873,0.05731575534903825,0.6073975732501775,833.7277731895447
37,0.864432966371863,0.833845611518361,0.06038469850875297,0.5757819012627744,855.872312784195
38,0.864432966371863,0.830571040530378,0.059001512859304085,0.5911883664206984,878.1925525665283
39,0.864432966371863,0.8313675197222105,0.05774800086449103,0.5976411744728148,900.4484190940857
