generation,best_fitness,average_fitness,coverage_fraction,average_overlap,time_elapsed
0,0.7179258992060484,0.6989894515414993,0.7636024844720497,0.02843833185448092,11.499249696731567
1,0.7212638069549082,0.7024467603790328,0.39968944099378884,0.11452972493345165,23.691396951675415
2,0.7274786714008643,0.7059749279356485,0.2998757763975155,0.14698314108251997,35.982736110687256
3,0.7404440670454794,0.7092409351591518,0.2358385093167702,0.21395297249334516,48.511539697647095
4,0.7404440670454794,0.7120767722982265,0.19316770186335402,0.2063220940550133,60.605284214019775
5,0.7404440670454794,0.716854927762894,0.1550310559006211,0.30629991126885536,73.20240807533264
6,0.7404440670454794,0.7201148389901839,0.14633540372670809,0.3342058562555457,85.36121773719788
7,0.7505214662290421,0.7223501487300489,0.12972049689440993,0.3740461401952085,97.08423256874084
8,0.7505214662290421,0.7252682040248234,0.11773291925465838,0.4229370008873114,108.90755653381348
9,0.7505214662290421,0.7277466885603857,0.10490683229813665,0.4639307897071872,120.82958602905273
10,0.7505214662290421,0.7309313023547628,0.09636645962732919,0.5107808340727595,132.9095253944397
11,0.7505214662290421,0.730071540111386,0.0934472049689441,0.4618234250221828,145.2171275615692
12,0.753762909173438,0.7314828883351092,0.08872670807453416,0.46943212067435675,157.1754400730133
13,0.753762909173438,0.730978099661576,0.08586956521739131,0.42604259094942326,169.43695068359375
14,0.753762909173438,0.7334903313241158,0.08375776397515527,0.4448092280390417,181.48791980743408
15,0.753762909173438,0.7324072536858408,0.08260869565217391,0.457586512866016,193.49742650985718
16,0.7561545180192001,0.7362238695056338,0.08052795031055901,0.4545252883762201,205.41496062278748
17,0.7561545180192001,0.7353523828208606,0.07993788819875776,0.4509982253771074,217.28357934951782
18,0.7599007975284454,0.7366740229088856,0.07642857142857143,0.4731366459627329,229.3280050754547
19,0.7599007975284454,0.7363092490371721,0.07618012422360249,0.4899290150842946,241.3009786605835
20,0.7639172643081125,0.7392074095251872,0.07422360248447205,0.5399290150842946,253.32940554618835
21,0.7639172643081125,0.7376015476752995,0.07751552795031055,0.5159050576752441,265.4049937725067
22,0.7639172643081125,0.7428737891033809,0.07211180124223603,0.5393300798580302,277.33304262161255
23,0.7639172643081125,0.742812297922906,0.06972049689440994,0.5912156166814552,289.5886912345886
24,0.7639172643081125,0.7416232060851154,0.06624223602484472,0.6104480922803904,301.3080246448517
25,0.7640833030093398,0.7419120741634666,0.0651552795031056,0.6235359361135758,313.2399754524231
26,0.7640833030093398,0.7458581317438088,0.06378881987577639,0.5899511978704526,325.2612793445587
27,0.7640833030093398,0.744186867780729,0.06043478260869565,0.5990017746228926,337.0814597606659
28,0.7641171802125512,0.7448539762344548,0.06288819875776397,0.5740017746228926,348.9725286960602
29,0.7641171802125512,0.7445508357088693,0.06142857142857143,0.5661712511091394,360.9620258808136
30,0.7641171802125512,0.742816228962598,0.06698757763975155,0.5854702750665484,372.8280909061432
31,0.7727002768536404,0.7446088343777368,0.06099378881987578,0.6216282165039929,384.8798072338104
32,0.7727002768536404,0.7460459691740461,0.06031055900621118,0.5732919254658385,396.7709631919861
33,0.7727002768536404,0.7470787301681616,0.06021739130434783,0.5989352262644188,409.0103039741516
34,0.7727002768536404,0.7469391214980271,0.05686335403726708,0.6038154392191659,420.97247076034546
35,0.7727002768536404,0.7460753933210194,0.05984472049689441,0.6151286601597161,432.95035338401794
36,0.7727002768536404,0.7493357361524002,0.05720496894409938,0.6275510204081634,444.9918475151062
37,0.7727002768536404,0.7468384996856119,0.059751552795031054,0.6151064773735582,457.0073847770691
38,0.7727002768536404,0.7498063838602712,0.06111801242236025,0.6086291038154392,468.84017992019653
39,0.7745382677506841,0.7467803744829247,0.06059006211180124,0.6130878438331855,480.72717452049255
