random_tries,best,average
50,0.8202280440085662,0.780333709459134
100,0.8202280440085662,0.781672905105265
150,0.8202280440085662,0.7800807520959002
200,0.8202280440085662,0.7795875410874044
250,0.8227018865567681,0.7802376484862219
300,0.8227018865567681,0.7802611541299757
350,0.8227018865567681,0.7807732416896777
400,0.8227018865567681,0.7806381388479811
450,0.8227018865567681,0.7804292173680935
500,0.8227018865567681,0.7802960595230622
550,0.8227018865567681,0.7800889972499235
600,0.8227018865567681,0.7798111433005572
650,0.8227018865567681,0.7797812764606171
700,0.8227018865567681,0.7799672815307057
750,0.8227018865567681,0.7796679684201466
800,0.8227018865567681,0.7794158782388947
850,0.8227018865567681,0.7793312166977603
900,0.8227018865567681,0.7794849862522851
950,0.8227018865567681,0.7794637157639548
1000,0.8227018865567681,0.7794482311929137
1050,0.8407184487040545,0.779466352600258
1100,0.8407184487040545,0.7795056033285327
1150,0.8407184487040545,0.7794621776350517
1200,0.8407184487040545,0.7793915569295646
1250,0.8407184487040545,0.7793682117504648
1300,0.8407184487040545,0.779412789002936
1350,0.8407184487040545,0.7792899319608588
1400,0.8407184487040545,0.7792103757242944
1450,0.8407184487040545,0.779158766131204
1500,0.8407184487040545,0.7793299765668662
1550,0.8407184487040545,0.7793391595637728
1600,0.8407184487040545,0.779322168597618
1650,0.8407184487040545,0.7791975807993996
1700,0.8407184487040545,0.7792255318553616
1750,0.8407184487040545,0.779284493977865
1800,0.8407184487040545,0.7791890077891827
1850,0.8407184487040545,0.7791921560765148
1900,0.8407184487040545,0.7791728648579479
1950,0.8407184487040545,0.7791929080234079
2000,0.8407184487040545,0.7792579084272083
2050,0.8407184487040545,0.7793014398266782
2100,0.8407184487040545,0.7793084093251598
2150,0.8407184487040545,0.7792771786764314
2200,0.8407184487040545,0.7793030722253746
2250,0.8407184487040545,0.7792568841936782
2300,0.8407184487040545,0.7791861124900834
2350,0.8407184487040545,0.779142731870976
2400,0.8407184487040545,0.7792348262346871
2450,0.8407184487040545,0.7792291376446491
2500,0.8407184487040545,0.7792172077866899
2550,0.8407184487040545,0.7792492968356203
2600,0.8407184487040545,0.7792455581624473
2650,0.8407184487040545,0.7792207765433286
2700,0.8407184487040545,0.7791889405324023
2750,0.8407184487040545,0.7792252642006494
2800,0.8407184487040545,0.7792211974647654
2850,0.8407184487040545,0.7791710015779224
2900,0.8407184487040545,0.7791912297145083
2950,0.8407184487040545,0.7791649634305411
3000,0.8407184487040545,0.7791217634824317
3050,0.8407184487040545,0.779148733107737
3100,0.8407184487040545,0.7791841933775105
3150,0.8407184487040545,0.7792104511257418
3200,0.8407184487040545,0.7792608490342462
3250,0.8407184487040545,0.7793153520118568
3300,0.8407184487040545,0.7792931060870307
3350,0.8407184487040545,0.7793101753883909
3400,0.8407184487040545,0.7792828162582032
3450,0.8407184487040545,0.7792508350735107
3500,0.8407184487040545,0.7792654640447279
3550,0.8407184487040545,0.7792472551073827
3600,0.8407184487040545,0.7792881703936534
3650,0.8407184487040545,0.7792593376330016
3700,0.8407184487040545,0.7792309586929936
3750,0.8407184487040545,0.7792177501115354
3800,0.8407184487040545,0.7792195356918745
3850,0.8407184487040545,0.7792356244864216
3900,0.8407184487040545,0.7792252496315201
3950,0.8407184487040545,0.7792179163699492
4000,0.8407184487040545,0.7792181088550221
4050,0.8407184487040545,0.7792018544310279
4100,0.8407184487040545,0.7792323791888521
4150,0.8407184487040545,0.7792080026688588
4200,0.8407184487040545,0.7792157506081304
4250,0.8407184487040545,0.7792745858374787
4300,0.8407184487040545,0.7792632460805377
4350,0.8407184487040545,0.7792940666965855
4400,0.8407184487040545,0.7792876788251463
4450,0.8407184487040545,0.7792884576099929
4500,0.8407184487040545,0.7792949004153533
4550,0.8407184487040545,0.7793164644927624
4600,0.8407184487040545,0.7792934881832697
4650,0.8407184487040545,0.7793272491429791
4700,0.8407184487040545,0.779343328538744
4750,0.8407184487040545,0.7793422896723069
4800,0.8407184487040545,0.7793219207658816
4850,0.8407184487040545,0.7793430205759889
4900,0.8407184487040545,0.7793293505888564
4950,0.8407184487040545,0.7793332904683966
5000,0.8407184487040545,0.7793506935362797
5050,0.8407184487040545,0.7793214186798445
